@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,1,0,9,2203,0.525862,0,0.082185,76,?
2,1,1,0,7,5384,0.367874,2,0.961759,55,?
0,0,1,0,2,?,1298,0,1,29,?
1,0,1,0,7,10000,0.351465,0,0.070301,41,?
?,0,0,0,5,?,42,0,0.055679,31,?
1,0,0,0,8,2283,0.381349,0,0.06896,60,?
0,0,0,0,4,2500,0.001999,0,0.005532,87,?
1,0,0,0,3,6100,0.012129,0,0.496101,25,?
0,0,0,0,9,2916,0.192664,0,0.596712,31,?
0,0,1,0,16,?,2988,0,0.019166,54,?
0,0,0,0,8,?,751,1,1.333333,27,?
3,0,2,0,16,11500,0.3964,2,0.81088,41,?
0,0,2,0,6,1358,1.033848,0,0.441627,65,?
0,0,1,0,8,12167,0.2869,0,0.153426,55,?
0,0,0,0,13,3600,0.117745,0,0.028699,43,?
4,0,0,0,9,4700,0.434801,0,0.603491,37,?
0,0,0,0,5,?,110,0,0.04844,64,?
0,0,0,0,3,1000,0.285714,0,1.038213,24,?
0,0,1,0,6,4833,0.194663,0,0,67,?
0,0,2,0,11,9009,0.154939,0,0.09876,41,?
0,0,0,0,5,10000,0.0022,0,0.007765,45,?
2,1,1,0,8,6180,0.337324,2,0.89628,36,?
0,0,0,0,5,3612,0.002768,0,0.01166,84,?
0,0,2,0,12,9823,0.538783,0,0.243929,57,?
1,0,1,0,13,11464,0.452769,0,0.747178,41,?
0,0,0,0,7,2040,0.294463,0,0.288093,29,?
2,0,2,0,5,7317,0.382892,1,0.975729,43,?
0,1,1,0,8,6645,0.2418,2,0.223437,48,?
?,0,1,0,7,?,2043,0,0.022851,35,?
0,0,1,0,3,7051,0.238514,0,0.245192,53,?
0,0,1,0,12,3900,0.425788,1,0.251227,70,?
0,0,1,0,16,9836,0.371251,0,0.238193,52,?
0,0,1,0,8,8229,0.19599,0,0.00925,78,?
0,0,1,0,4,?,568,0,1.031587,61,?
0,0,1,0,7,4500,0.295712,0,0.032458,32,?
2,0,3,0,19,5400,1.338086,1,0.64698,52,?
0,3,1,0,9,4003,0.512987,7,1.114457,49,?
0,1,2,2,9,3600,0.71619,3,0.966034,63,?
0,1,0,3,4,?,816,0,1,31,?
1,0,2,0,8,9399,0.473191,0,0.774541,50,?
2,0,1,0,13,7140,0.360594,0,0.799322,56,?
0,0,1,0,4,12720,0.111233,0,0.139476,56,?
1,1,0,0,15,3254,0.11275,4,0.048061,33,?
3,0,0,0,9,4400,0.148375,0,0.45008,51,?
0,0,0,0,13,3500,0.147672,0,0.006336,66,?
0,0,0,1,7,?,281,0,0.049298,64,?
1,0,0,0,5,2187,0.244973,0,0.396255,32,?
0,0,0,0,1,3584,0.001116,0,0.319361,22,?
1,0,1,0,8,4166,0.098392,0,0.065763,81,?
0,0,2,0,6,?,5797,0,0,63,?
?,0,0,0,1,?,0,0,1,92,?
3,0,1,0,9,11000,0.224889,1,0.111272,46,?
1,0,1,0,13,?,2795,0,0.462727,63,?
0,0,0,0,4,4166,0.053996,0,0.654639,38,?
2,0,0,0,5,1129,0.456637,1,0.275784,36,?
0,0,1,1,15,6529,0.455896,0,0.634517,69,?
3,0,2,0,10,11250,0.28353,0,0.066118,58,?
1,0,0,0,2,3333,0.080384,0,0.451398,33,?
0,0,2,0,7,?,4855,0,0.002745,66,?
0,0,0,0,6,?,0,0,0.000875,76,?
1,0,1,0,12,6176,0.433544,1,0.552414,43,?
0,0,0,0,9,8372,0.083602,0,0.146135,60,?
2,0,2,0,9,13917,0.205202,0,0.079892,55,?
?,0,3,0,16,?,3235,0,0.430137,36,?
0,0,0,0,6,0,33,0,0.016087,61,?
1,0,1,0,3,3250,0.375884,0,1,41,?
0,0,0,0,2,4291,0.009786,0,0.099641,26,?
0,0,1,0,14,2500,0.314274,0,0.009031,57,?
1,0,0,0,6,6400,0.07077,0,0.009447,70,?
4,0,2,0,9,6350,0.435365,0,0.124567,46,?
0,0,1,0,4,5536,0.339715,0,1,39,?
0,0,1,0,5,9474,0.11715,0,0.135143,63,?
0,0,1,0,9,7692,0.325361,0,0.059226,58,?
0,0,0,0,4,3550,0.228105,0,0.520958,26,?
3,0,0,0,4,5100,0.084101,0,0.048581,47,?
0,0,2,0,12,8933,0.572756,0,0.456708,46,?
5,0,1,0,4,3207,0.355362,0,0.4023,50,?
2,0,2,0,13,72916,0.086742,0,0.44516,40,?
0,0,0,0,8,10500,0.00019,0,0.001939,74,?
1,0,2,0,28,16500,0.253985,0,0.023455,64,?
1,0,1,0,8,3734,0.387416,0,0,40,?
0,0,2,0,7,4900,0.460722,0,0,36,?
0,0,1,0,10,5000,0.103379,0,0.011627,74,?
4,0,1,0,8,4000,1.075231,0,0.454535,44,?
0,0,1,0,18,5982,0.309377,0,0.653966,54,?
0,0,2,0,16,9000,0.21231,0,0.121898,40,?
0,1,2,2,11,5248,0.57611,6,1.04505,52,?
2,0,2,0,20,8166,0.459287,0,0.017761,55,?
1,0,1,0,8,2300,0.339418,0,0.083995,35,?
0,0,0,0,2,?,788,0,0.900808,46,?
0,0,0,0,0,1700,0,0,1,26,?
0,0,0,0,9,800,0.101124,0,0.91708,38,?
0,0,2,0,19,?,2671,0,0.072162,67,?
1,0,2,0,9,5500,0.553718,0,0.370189,39,?
1,0,2,0,9,8371,0.524725,5,0.984801,59,?
0,0,1,0,10,4550,0.215118,2,0.067267,47,?
2,0,0,0,11,3400,0.447809,2,0.563464,27,?
3,0,1,0,8,5330,0.386231,0,0.856946,50,?
?,0,0,0,2,?,50,0,0.04233,76,?
1,0,1,0,10,?,2637,0,0.997819,25,?
0,0,1,0,6,?,1365,0,0.020208,74,?
0,0,1,0,4,5953,0.236984,1,0.489556,54,?
0,0,1,0,16,?,1265,0,0.008994,41,?
0,0,0,0,5,?,601,0,0.000596,37,?
0,0,0,0,9,7000,0.008999,0,0,73,?
0,0,1,0,24,8512,0.248326,0,0.00441,54,?
1,0,1,0,5,?,2362,0,0.144183,56,?
0,0,0,0,17,8333,0.0054,1,0.025223,74,?
0,0,1,0,16,12174,0.444353,0,0.023068,56,?
0,0,5,0,15,4674,2.421604,0,0.492373,55,?
0,0,1,0,9,?,3089,0,0,74,?
1,0,2,0,8,3523,0.303632,0,0.040219,67,?
4,0,0,0,10,4100,0.228481,0,0.484476,41,?
0,0,2,0,4,4842,0.399546,0,0.087512,70,?
0,0,0,0,9,?,184,0,0,78,?
0,0,1,0,10,5300,0.173741,0,0,66,?
?,0,1,0,2,?,1434,0,0.007171,43,?
1,0,2,0,16,6218,0.469368,0,0.040135,63,?
0,0,4,0,13,11316,0.729345,1,0.187996,65,?
0,0,1,0,11,5000,0.4977,0,0.045384,70,?
0,0,2,0,31,3500,0.888603,0,0.096551,67,?
1,0,0,0,1,1865,0.010718,0,0.230257,79,?
0,0,2,0,12,8820,0.555606,0,0,64,?
1,0,0,0,9,3000,0.261913,0,0.317182,31,?
0,0,1,0,10,?,845,0,0.006988,58,?
3,0,0,0,9,2740,0.213791,0,0.106909,39,?
1,0,0,0,7,2200,0.186279,1,1.082917,27,?
3,0,2,0,6,7421,0.289006,0,0,46,?
3,0,1,0,7,8300,0.245392,0,0.43722,51,?
2,0,1,0,6,4800,0.347428,0,13498,38,?
3,0,1,0,6,10534,0.341433,0,0.111202,47,?
0,0,1,0,7,2100,1.366492,0,0.569096,31,?
2,0,2,0,10,23750,0.10269,0,0,35,?
0,0,0,0,6,10666,0.069654,0,0.330542,28,?
0,0,0,1,4,1080,0.053654,1,0.324032,29,?
0,0,1,0,5,8393,0.201215,0,0.02578,64,?
0,0,1,0,12,1800,0.744031,0,0.478018,55,?
0,0,1,0,8,9700,0.279559,0,0.715479,59,?
2,0,0,0,4,5451,0.073001,0,0.001909,41,?
1,0,0,0,2,1000,0.017982,0,0.087702,56,?
0,0,0,0,3,1882,0.182156,0,0.327345,24,?
1,0,0,0,9,14456,0.162966,1,0.903031,47,?
2,2,0,1,4,4400,0.119064,0,1.641196,37,?
2,0,1,0,4,7306,0.331326,0,0.657793,37,?
0,0,2,0,18,2171,2.315378,0,0.730585,62,?
2,0,3,0,13,7257,1.007716,0,0.747875,50,?
1,0,0,1,6,1980,0.213529,0,0.049476,48,?
1,0,3,0,6,?,3514,0,0.004148,57,?
2,0,1,0,8,9750,0.243257,0,0.057642,47,?
1,0,1,0,10,4863,0.694079,1,0.488725,62,?
0,0,0,0,5,6000,0.062323,0,0.211109,64,?
0,0,3,0,5,10011,0.357471,0,0.941376,64,?
3,0,1,0,6,11641,0.183645,0,0.130823,59,?
0,0,1,0,4,?,1567,0,0.087743,72,?
0,0,1,0,8,5748,0.253087,0,0.006225,69,?
0,0,2,0,9,8200,0.439702,0,0.584627,31,?
0,0,2,0,14,4100,1.267496,0,0.154441,59,?
0,0,1,0,16,?,3068,0,0.125994,60,?
0,0,0,0,5,1000,0.335664,1,1.37178,31,?
0,0,1,0,15,4695,0.48914,1,0.296405,39,?
1,0,0,0,5,5000,0.119376,0,0.019999,35,?
0,1,2,0,5,6043,0.278293,1,0.070672,46,?
0,0,0,0,3,?,0,0,0,52,?
0,0,0,0,4,4166,0.208783,0,0.248942,31,?
0,0,0,0,6,6201,0.006127,0,0.063647,87,?
0,0,4,0,12,9766,0.903962,0,0.074051,50,?
0,0,2,0,13,5457,0.654086,0,0.571846,64,?
0,0,0,0,2,?,40,0,0.171729,24,?
0,0,1,0,8,4365,0.268667,0,0.157518,56,?
0,0,1,0,22,2400,0.288213,0,0.011542,79,?
1,0,0,1,5,4300,0.286445,0,1,47,?
2,1,0,0,5,13169,0.066515,1,0.561098,50,?
0,0,1,0,2,2500,0.323471,1,1,62,?
1,0,1,0,7,5423,0.418695,0,0.105988,53,?
0,0,1,0,8,?,1365,0,0.020798,51,?
0,0,0,0,8,4800,0.177255,0,0.062329,40,?
1,0,2,0,12,8000,0.631921,0,0.499053,46,?
0,0,1,0,13,?,3068,0,0.356501,41,?
2,0,3,0,17,8599,0.401512,0,0.358099,59,?
0,1,0,1,3,6250,0.077748,0,0.917548,33,?
1,0,1,0,7,2,349.666667,0,0.722782,71,?
0,0,0,0,1,?,21,0,0.097825,29,?
0,0,0,0,9,3700,0.197244,1,0.400666,30,?
0,0,0,0,12,5000,0.037393,0,0.014693,60,?
0,0,2,0,9,5074,0.717833,0,0.951973,51,?
0,0,0,0,4,2054,0.268127,0,0.690524,25,?
0,0,2,0,7,?,5209,0,0.083637,36,?
1,1,2,0,12,6463,0.282333,3,0.544499,62,?
0,0,2,0,23,8128,0.628368,0,0.723448,58,?
2,0,0,0,14,5949,0.075966,0,0.097431,31,?
?,0,0,0,4,?,29,0,0.052155,81,?
1,0,1,0,19,14666,0.344992,3,0.289104,55,?
0,0,1,0,10,?,2165,0,0.294827,52,?
0,0,1,0,14,0,5340,0,0.255756,55,?
0,0,0,0,14,700,0.574893,0,0.131185,65,?
0,0,0,0,2,4300,0.087887,0,0.127936,25,?
0,0,0,0,9,8366,0.073623,0,0.081608,67,?
3,0,1,0,4,4531,0.657546,0,0.035799,46,?
0,0,1,0,4,?,1568,0,0.001167,78,?
2,0,1,0,20,10000,0.469953,0,0.066655,40,?
0,0,0,0,5,1600,0.237976,2,0.504374,26,?
2,0,1,0,7,6450,0.305534,0,0.109663,40,?
0,0,2,0,7,6050,0.578417,0,0.944002,57,?
0,0,0,0,0,587,0.032313,0,1,60,?
0,0,1,0,8,9462,0.116876,0,0.035173,60,?
0,0,0,0,9,1401,0.267475,0,0.005959,64,?
3,0,0,2,2,4600,0.11867,1,1,41,?
1,0,0,0,10,9083,0.060216,0,0.036765,62,?
4,0,0,0,3,5727,0.034218,0,1.011494,33,?
0,0,2,0,19,13000,0.536036,0,0.507858,62,?
2,0,2,0,5,28000,0.255919,0,1,44,?
1,0,1,0,7,8273,0.41709,0,0.152853,54,?
0,0,0,0,2,?,21,0,0.202444,48,?
1,0,0,0,2,8200,0.099988,1,0.8062,48,?
1,0,1,0,3,3500,0.547272,0,1,38,?
0,0,1,0,3,2258,0.442674,0,1,36,?
0,0,0,0,5,4505,0.097426,0,0,41,?
0,0,0,0,4,4200,0.100214,0,0.187935,29,?
0,0,0,0,8,750,0.541944,0,0.42181,25,?
1,0,0,0,16,10138,0.025446,0,0.089158,77,?
2,0,1,0,5,15302,0.145396,0,0.589725,58,?
0,0,0,0,0,2036,0,1,1,49,?
1,0,1,0,11,4901,0.419421,0,0.019157,33,?
0,0,2,0,5,?,2517,0,0.634868,76,?
0,0,0,0,6,?,9,0,0.026804,91,?
1,0,1,0,13,4786,0.642991,0,0.135187,59,?
0,0,2,0,8,5794,0.480242,0,0.899432,66,?
4,0,2,0,6,12000,0.208899,0,0.409199,39,?
2,0,0,0,11,2417,0.583127,2,0.490276,35,?
0,0,2,0,7,13555,0.121644,0,0,65,?
0,0,2,0,6,?,1431,0,0,65,?
0,2,0,1,8,2500,0.314674,0,0.948893,29,?
2,0,2,0,26,14400,0.397195,0,0.150253,53,?
2,0,2,0,7,12000,0.274894,0,0.445648,37,?
0,0,1,0,4,4695,0.382666,0,0.010048,65,?
0,0,3,0,11,7044,0.866998,0,0.645417,51,?
0,0,2,0,6,?,1220,0,0.027272,65,?
2,0,0,0,5,8333,0.12839,0,0.146944,41,?
0,0,4,0,7,?,3719,0,0.993203,38,?
1,0,2,0,12,9000,0.120987,0,0.151178,68,?
0,0,1,0,9,5600,0.452062,0,0.138387,41,?
3,0,2,0,8,10563,0.17749,0,0.161375,52,?
1,0,1,0,8,8800,0.358368,0,0.104061,65,?
0,0,0,0,8,4583,0.152269,0,0.579348,26,?
0,0,1,0,8,4733,0.444867,0,0.765418,28,?
0,0,1,0,7,?,3278,0,0.324282,52,?
0,0,0,0,10,6400,0.495235,0,0.827472,59,?
3,0,2,0,6,6000,0.626396,0,0.908535,55,?
1,0,0,0,7,6705,0.13212,0,0.552237,47,?
0,0,0,0,2,4514,0,0,0.000468,64,?
0,0,0,0,5,5000,0.018196,0,0.109139,68,?
0,0,0,0,8,1900,0.32404,0,0.756635,58,?
3,0,1,0,10,6760,0.330572,0,0.128304,39,?
3,0,2,0,11,8626,0.286079,0,0.007138,59,?
2,0,0,0,8,7718,0.140174,0,0.069843,49,?
0,0,2,0,9,7000,0.389373,0,0.716284,46,?
2,0,0,0,18,10300,0.310455,0,0.203897,43,?
0,0,1,0,2,2300,0.217731,0,0.214579,72,?
5,0,1,0,27,5880,1.030437,0,0.822611,68,?
0,0,0,1,10,3625,0.226972,4,1.16801,33,?
0,0,1,0,22,5970,0.152738,0,0.017488,64,?
1,0,1,0,7,?,1610,0,0.704751,42,?
0,0,0,0,2,8145,0.044685,0,0.250279,51,?
0,0,0,0,6,?,374,0,0.834938,29,?
0,0,2,0,18,8200,0.356298,1,0.08812,49,?
0,0,1,0,4,11500,0.167811,0,0,58,?
0,0,0,0,7,10500,0.047805,0,0.085906,77,?
0,0,1,0,4,5236,0.320412,0,1.026389,47,?
0,0,1,0,8,4900,0.611916,0,0.128245,47,?
1,0,2,0,8,3583,0.770089,0,0.126516,27,?
1,0,1,0,12,26000,0.092535,0,0.015098,65,?
4,0,2,0,11,6700,0.528578,0,0.189771,44,?
1,0,2,0,11,5384,0.25831,0,0.085825,73,?
0,0,2,0,20,6016,0.431777,0,0.464157,76,?
0,0,0,0,5,16000,0.030748,0,0.048759,31,?
0,0,2,0,6,12333,0.254094,0,0.226487,58,?
4,0,4,0,17,9766,0.284734,0,0.110492,67,?
0,0,2,0,16,?,3436,0,0.58701,48,?
0,0,1,0,11,?,1785,0,0.939378,63,?
0,0,0,0,1,5400,0.087576,0,1,37,?
3,0,2,0,8,0,2950,0,0.022166,49,?
1,0,2,0,18,18333,0.235573,0,0.030995,55,?
1,1,2,0,13,6600,0.536737,0,0.160089,55,?
0,0,0,0,7,5698,0.006141,1,0.000427,73,?
0,0,0,0,5,3833,0.160407,0,0.392348,35,?
1,0,0,0,0,1832,0.01964,0,1,56,?
0,0,0,0,7,3070,0.186584,0,0.022723,75,?
0,0,0,0,14,5000,0.010798,0,0.006999,45,?
0,0,1,0,13,?,1422,0,0.108113,74,?
2,0,2,0,5,4000,0.249438,1,0.107831,36,?
0,0,0,0,3,3500,0.005713,0,0.03747,31,?
0,0,3,0,8,10000,0.660034,0,0.421545,65,?
4,0,1,0,5,2000,1.118941,0,0.177492,53,?
0,0,0,0,6,2500,0.123151,1,0.999807,33,?
0,0,1,0,7,5666,0.375507,0,0.008579,38,?
1,1,0,0,9,8100,0.134181,1,0.543312,51,?
0,0,1,0,7,?,1582,0,0.176137,75,?
0,0,2,0,17,6006,0.515066,1,0,65,?
0,0,1,0,8,?,1000,0,0,67,?
1,0,2,0,14,5639,0.267199,0,0.04686,68,?
0,0,0,0,0,?,0,0,1,43,?
0,0,2,0,19,7519,0.378457,0,0.002123,61,?
0,0,1,0,4,3500,0.342188,0,0.060792,35,?
0,0,1,0,11,8101,0.187238,0,0.464163,62,?
2,0,2,0,5,5833,0.287967,0,0.033766,39,?
0,0,0,0,1,4395,0.069609,0,0.407984,44,?
0,0,0,0,11,600,0.02995,0,0.009483,51,?
2,0,1,0,5,5000,0.217956,0,0.009472,50,?
0,0,0,0,6,2000,0.345327,2,0.314034,60,?
0,0,0,0,9,6484,0.373477,0,0.650321,40,?
0,0,0,0,5,0,7,0,0.005587,75,?
1,0,1,0,10,7000,0.453649,0,0.865379,42,?
2,0,0,0,6,10700,0.071302,0,0.106382,45,?
0,0,0,0,1,1,44.5,0,1,23,?
4,0,0,0,4,8066,0.038552,0,0.395962,40,?
0,0,3,0,17,6240,0.574107,3,0.008087,62,?
0,0,2,0,13,7200,0.372587,0,0.406293,49,?
0,0,0,0,6,?,31,0,0.021927,64,?
0,1,0,1,3,1,142.5,1,0.725034,43,?
0,0,0,0,10,4560,0.105021,0,0.070424,65,?
2,0,2,0,10,6035,0.682074,0,0.932423,45,?
1,0,2,0,14,?,3867,0,0.227493,50,?
4,0,0,0,3,10665,0.046784,0,0.237288,45,?
1,0,5,0,15,4596,1.080922,0,0.339488,54,?
0,0,3,0,13,7373,0.832655,0,0.673461,41,?
0,0,0,0,8,?,1221,1,0.944801,34,?
0,0,0,0,4,4331,0.058403,0,0.106855,49,?
0,0,1,0,18,1482,0.457181,0,0.083162,64,?
0,0,2,0,15,4006,0.283753,0,0.015809,67,?
0,0,1,0,12,5583,0.25591,2,0.153141,44,?
0,0,0,2,1,4676,0.101988,0,1,56,?
0,0,1,0,4,?,1930,0,0.107154,57,?
2,0,2,0,9,6000,0.375437,0,0.53746,50,?
0,0,0,0,8,4166,0.010319,0,0.135101,34,?
0,0,0,0,4,?,15,0,0.016625,58,?
1,0,1,0,4,?,1592,2,0.792493,29,?
1,1,3,4,5,4327,0.920749,4,0,60,?
0,0,2,0,10,5348,0.57693,0,0.465695,57,?
0,0,1,0,12,3500,0.317338,0,0.007,73,?
0,0,2,0,10,9750,0.297611,0,0.841451,31,?
1,0,2,0,18,3272,0.822793,5,0.423338,38,?
0,0,1,0,6,13333,0.139493,0,0.022764,45,?
0,0,1,0,5,1600,0.405372,0,0.01152,66,?
0,0,2,0,8,14000,0.27948,0,0.062841,65,?
0,0,0,0,1,?,0,0,1,79,?
0,0,0,2,3,4000,0.136216,2,1.589158,39,?
0,0,0,0,8,3200,0.202749,1,0.441843,25,?
0,0,0,3,5,?,557,0,0.961346,43,?
0,0,0,0,4,8049,0.002981,0,0.01358,74,?
5,0,2,0,15,9166,0.548816,1,0.775226,48,?
0,0,2,0,14,3500,0.925736,2,0.570586,44,?
1,0,0,0,6,5624,0.243378,1,0.812026,42,?
0,0,1,0,7,?,1498,0,0.066838,52,?
0,0,1,0,11,4512,0.119211,0,0.004864,65,?
?,0,0,0,3,?,487,0,0.06526,29,?
0,0,0,0,6,2200,0.089505,0,0.004062,86,?
0,4,0,1,4,?,309,0,1,45,?
0,0,1,0,3,?,880,0,0.009481,86,?
0,0,1,0,3,2244,0.357238,0,0,28,?
0,0,0,1,4,3500,0.231648,0,0.51497,27,?
0,0,2,0,22,5000,0.444911,0,0.254987,49,?
0,0,0,0,3,4395,0.007052,0,0.048563,74,?
1,0,0,1,10,3000,1.300233,0,0.915793,57,?
0,0,1,0,6,1700,0.669018,0,0.64183,85,?
0,0,1,0,15,10500,0.241025,0,0.093544,50,?
3,0,2,0,11,6600,0.903045,0,0.271203,40,?
1,0,2,0,11,10000,0.483552,1,0.431893,56,?
0,0,0,0,11,5000,0.169766,2,0.434959,36,?
0,0,0,1,4,2583,0.343653,1,0.980002,43,?
0,0,0,0,10,0,101,0,0.027633,79,?
3,0,0,1,9,3000,0.362213,0,0.712221,41,?
0,0,0,0,1,?,0,0,0,23,?
0,0,2,0,7,2916,0.42338,0,0,55,?
0,0,0,0,15,6000,0.115647,0,0.659729,62,?
0,0,2,0,12,8950,0.650207,0,0.934107,54,?
0,0,0,0,7,2800,0.089254,0,0.195183,65,?
0,0,0,0,4,?,27,0,0.011699,75,?
0,3,0,0,8,1400,0.711635,2,1.074985,26,?
2,1,1,0,10,?,4124,0,0.18372,57,?
0,0,1,0,29,7666,0.194209,0,0.283298,28,?
0,0,0,0,4,?,93,0,0.057911,33,?
0,0,0,0,5,3000,0.205265,1,1.030139,59,?
0,0,1,0,6,11500,0.165551,0,0.099763,57,?
1,0,0,0,6,4322,0.149202,0,0.701863,33,?
0,0,0,0,7,4050,0.004196,1,0.019593,73,?
1,0,0,0,4,16500,0.072117,1,0.874825,69,?
0,0,0,2,1,4600,0.028907,0,1,27,?
0,0,0,0,2,4000,0.125969,1,1,40,?
0,0,1,0,7,5000,0.291342,0,0.162986,43,?
0,0,1,0,3,?,2498,0,0.109991,64,?
0,0,0,0,7,7888,0.11421,0,0.993128,29,?
1,0,0,0,10,?,1456,0,0.339012,56,?
0,0,0,0,8,8800,0.072151,0,0.086489,33,?
0,0,0,1,9,3200,0.139956,1,1,40,?
0,0,0,0,1,0,0,0,0.031936,21,?
0,0,0,0,2,6290,0.050072,0,0.265521,38,?
?,0,0,0,6,?,134,0,0.057999,80,?
4,0,2,0,9,9700,0.383259,0,0.061298,50,?
3,0,1,1,3,6830,0.268775,0,0.201796,36,?
2,0,1,1,6,3168,0.475229,0,0.298693,43,?
1,0,0,0,4,3056,0.298332,0,0,30,?
0,0,1,0,13,3810,0.340855,0,0.317479,69,?
3,0,1,0,10,9000,0.238196,0,0.056931,58,?
0,0,2,0,19,?,2217,0,0.087047,61,?
0,0,1,0,15,4968,0.108674,0,0.017534,62,?
0,0,2,0,4,16000,0.23836,2,0.141823,70,?
0,0,3,0,26,5782,0.788691,0,0.195242,67,?
0,0,0,0,3,1300,0.21445,2,0.999578,23,?
?,0,0,0,0,?,0,0,1,76,?
2,0,0,0,3,2445,0.184791,1,1.024283,27,?
0,1,0,0,4,3500,0.001714,0,1,41,?
0,0,1,0,10,7986,0.349693,0,0.224235,55,?
2,1,2,0,17,6061,0.710986,0,0.598922,49,?
1,0,5,0,21,4442,1.166779,1,0.464424,46,?
0,0,0,0,3,7535,0.003185,0,0.073472,77,?
0,0,2,0,21,5300,0.518959,0,0.019595,71,?
1,1,0,1,11,1920,0.346174,9,1.069425,46,?
0,0,0,0,5,6900,0.104767,0,0.513065,26,?
0,0,0,0,15,5800,0.008102,0,0.009588,74,?
0,0,0,0,2,?,124,0,0,66,?
0,0,1,0,6,?,867,0,0,81,?
1,0,1,0,18,?,4544,0,1.313866,46,?
2,0,2,0,11,6400,0.756444,0,0,40,?
2,0,2,0,13,9500,0.458899,0,0.345374,38,?
1,0,0,0,6,4362,0.352051,1,0.354161,50,?
0,1,0,1,6,6146,0.131934,2,1,56,?
1,0,0,9,1,3958,0.197019,0,1.320453,43,?
2,0,1,0,6,5800,0.225478,0,0.541807,45,?
1,0,1,0,8,7661,0.196424,0,0.128449,66,?
0,0,0,0,2,?,627,0,1,34,?
0,0,3,0,6,16850,0.210255,0,0.007414,57,?
2,0,1,0,12,4600,0.41165,0,0.966517,44,?
1,0,3,0,6,8000,0.514936,0,0.119104,53,?
0,0,0,1,1,6700,0,1,0,38,?
0,0,2,0,12,6000,0.202966,0,0.108036,33,?
0,0,0,0,7,2224,0.322697,0,0.703496,31,?
0,0,0,0,6,6083,0.053583,0,0.289737,62,?
0,0,0,0,4,5310,0.008096,0,0.03325,54,?
0,0,2,0,10,6666,0.526474,0,0.591211,46,?
2,0,2,0,21,6000,0.953341,0,0.826243,70,?
0,0,1,0,7,4333,0.202123,0,0.04809,66,?
3,0,1,0,12,7497,0.554281,1,1.030498,42,?
0,1,0,0,3,?,81,1,0.861761,38,?
2,0,2,0,8,6500,0.506845,2,1,38,?
2,0,0,0,8,9950,0.2654,0,0.557233,52,?
3,0,1,0,9,8300,0.329719,0,0.068395,51,?
?,0,0,0,1,?,0,0,0,21,?
0,0,1,0,14,0,2901,0,0.004955,61,?
0,0,1,0,6,5236,0.278213,0,0.029563,66,?
0,0,0,0,1,6600,0.006514,0,1,50,?
3,1,2,1,23,8416,0.208625,2,1.008498,42,?
0,0,1,0,3,3214,0.442302,0,0.116304,60,?
0,0,0,2,12,8500,0.069639,0,0.530233,27,?
0,0,1,0,6,5450,0.326362,0,0.191466,62,?
0,0,0,0,3,2000,0.029985,0,0.050272,60,?
0,0,0,0,7,?,80,0,0.031628,63,?
0,0,3,0,11,15700,0.48965,0,0.081641,60,?
1,0,2,0,10,8334,0.379124,0,0.030474,80,?
0,0,0,0,3,3500,0.04513,0,0.146501,27,?
1,0,1,0,6,2408,0.581154,0,0.738984,59,?
2,0,0,0,6,2100,0.45169,0,0.207579,44,?
0,0,0,0,6,3380,0.671991,0,0.302364,63,?
0,0,2,0,9,5000,0.323535,0,0.441155,33,?
2,0,1,0,6,11900,0.253844,0,1.090064,53,?
0,0,1,0,3,1200,0.544546,0,1.02213,54,?
2,0,1,0,8,7500,0.519931,0,0,49,?
0,0,1,0,12,6750,0.152718,0,0.052063,53,?
0,0,3,0,12,7916,0.725022,0,0.534965,50,?
0,0,1,0,5,6800,0.098662,0,0.025102,62,?
3,0,2,0,5,5500,0.501,0,0.973769,53,?
0,0,1,0,7,2237,0.556747,0,0.018399,71,?
0,0,0,0,9,6300,0.104745,3,0.0045,59,?
2,0,2,0,5,0,1577,0,0.296451,52,?
0,0,1,0,5,3583,0.86942,0,0.835883,46,?
2,0,0,0,12,5000,0.208558,0,0.0024,50,?
4,0,2,0,7,7278,0.459404,0,0.794406,38,?
0,0,11,0,18,?,10850,0,0.399377,64,?
1,0,0,0,18,5375,0.249256,1,0.180685,62,?
0,0,1,0,9,?,1714,0,0.092705,35,?
0,0,0,0,9,4240,0.050696,0,0.189993,38,?
0,0,0,0,17,6600,0.036661,1,0.045149,89,?
0,1,3,0,14,10006,0.631458,4,0.581926,48,?
2,0,0,0,7,3300,0.091184,1,0.29046,35,?
0,0,1,0,6,5500,0.309398,0,0.090562,67,?
0,0,0,0,14,?,358,0,0.029835,55,?
0,0,1,0,9,?,2217,0,0.531687,67,?
2,0,5,0,17,14700,0.374532,0,0.350996,38,?
0,0,1,0,20,?,6519,0,0.007765,63,?
0,0,0,0,1,400,0,0,0,24,?
1,0,4,0,10,12499,0.54784,0,0.355024,52,?
0,0,1,0,13,0,3974,0,0.006405,61,?
