@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,0,0,4,820,0.633374,0,0.006498,25,0
0,0,2,0,9,5500,0.327031,0,0.059586,38,0
0,0,2,0,7,6046,0.665454,0,0.35854,66,0
0,0,0,0,4,3615,0.135232,0,0.231799,39,0
0,1,0,3,7,3500,0.33162,10,1.05431,53,1
0,3,1,0,8,5000,0.206759,0,0.522507,59,1
0,0,3,0,9,12000,0.248896,0,0.178912,65,0
0,0,1,0,6,5226,0.271092,0,0.096991,41,0
1,0,2,0,10,8500,0.518645,4,0.323346,45,1
0,0,0,0,6,5416,0.001846,0,0.004455,83,0
0,0,1,0,10,?,1296,3,0.160846,42,1
4,0,0,0,1,2140,0.003737,0,0.960133,45,1
3,1,0,2,1,5650,0.218191,0,1,34,1
4,0,2,0,17,9333,0.300407,1,0.233895,44,0
0,0,1,0,11,2800,0.78472,0,0.167629,27,0
0,1,3,0,20,10500,0.503381,1,0.110797,58,0
0,0,2,0,13,18500,0.266256,0,0.118545,59,0
2,0,0,0,8,5955,0.30994,0,0.452031,43,0
0,0,0,0,4,2000,0.333833,0,0.930028,29,1
0,0,1,0,3,2670,0.409584,0,1,44,1
0,0,1,0,5,4342,0.351831,1,0,30,0
0,0,0,0,12,8100,0.064683,0,0.260602,41,0
0,0,1,0,3,3500,0.270209,0,0.075202,58,0
2,0,1,0,7,5000,0.606479,0,0.488134,33,0
0,0,0,0,3,2809,0.041281,0,0.018644,74,0
0,0,0,0,3,1380,0.13903,0,0.642736,79,0
0,0,0,0,2,2202,0.008171,0,0.023629,30,0
0,0,0,0,20,?,24,0,0.010584,66,0
2,0,2,0,3,2400,0.728446,0,0.499875,44,0
0,0,1,0,11,13750,0.545488,0,0.94466,34,0
1,1,1,0,19,4340,0.627275,4,0.859663,40,1
1,0,2,0,6,15585,0.292827,0,0.147235,39,0
0,0,0,2,4,2559,0.195703,1,1.0008,55,1
3,0,1,0,11,3000,0.284239,1,0.023067,49,0
0,0,0,0,2,?,21,0,0.177456,44,0
1,0,2,0,8,?,3409,0,0.742198,60,0
3,0,0,0,14,?,163,0,0.04854,51,0
0,0,0,0,8,3000,0.130956,1,0.205575,90,0
0,0,1,0,8,?,1462,0,0.062977,46,0
3,0,1,0,5,16279,0.287715,0,0.249294,52,0
2,0,0,0,6,5874,0.20783,0,0.370714,41,0
0,0,3,0,11,19200,0.188792,0,0.008374,40,0
2,0,0,0,5,13700,0.014962,0,0.133048,61,0
0,1,0,1,10,3785,0.287639,0,0.799712,51,1
0,0,0,0,4,?,2197,0,0.79001,63,0
1,0,1,0,12,2621,0.652555,0,0.059831,77,0
2,0,1,0,13,4500,0.539214,0,0.799783,63,0
0,0,1,0,12,5835,0.204592,0,0.104743,76,0
0,0,2,0,10,8500,0.445477,0,0.141217,43,0
0,0,1,0,10,?,2366,0,0.16684,60,0
2,0,0,0,4,2666,0.304462,0,1.010787,35,1
0,0,1,0,4,3078,0.408899,0,0.184487,38,0
0,0,1,0,3,1500,0.47435,0,0.68573,46,0
0,0,0,0,19,10500,0.000381,0,0.00159,77,0
0,0,1,0,21,8656,0.31154,0,0.472784,64,0
0,1,1,0,6,?,2591,0,0.506189,44,1
0,0,5,0,10,?,7793,0,0.015433,51,0
0,0,1,0,6,6750,0.551918,2,1.011473,38,1
0,0,0,0,9,2678,0.3352,0,0.08696,59,0
2,0,1,0,7,?,1220,0,0.329667,57,0
0,4,2,1,11,7333,0.453641,2,0.603219,47,1
0,0,1,0,7,5086,0.411244,0,0.126866,44,0
0,0,2,0,11,3583,0.61356,0,0.154581,45,0
0,0,1,0,8,?,482,1,0.04364,61,0
3,0,0,0,1,1410,0.145287,0,1,39,0
0,1,2,0,24,3000,0.737421,0,0.059836,71,0
0,0,2,0,14,?,5152,0,0.334703,42,0
0,0,1,0,11,10365,0.13361,0,0.131352,39,0
0,0,1,0,12,14000,0.49375,0,0.125041,42,0
0,0,0,0,11,3800,0.372534,0,0.352298,66,0
0,0,1,1,5,5079,0.286417,0,0.078756,33,0
2,0,1,0,7,6000,0.263623,0,0.002408,42,0
0,0,0,0,2,?,13,0,0.018257,87,0
3,0,0,0,1,0,64,0,0.149989,54,0
2,0,0,0,3,7500,0.191708,0,0.879678,43,0
3,0,1,0,5,4702,0.312354,0,0.426805,54,0
0,1,2,0,16,11225,0.359255,0,0.255769,73,0
0,0,0,0,6,6654,0.007363,0,0.06406,58,0
0,0,0,1,8,?,98,0,0,61,0
0,0,1,0,8,4500,0.377027,0,0.197572,37,0
1,0,1,0,13,5421,0.428993,0,0.855373,47,0
1,0,2,0,7,13343,0.258618,0,0.136325,68,0
0,0,0,0,6,?,9,0,0,80,0
1,0,0,0,4,800,0.249688,0,0,24,0
0,0,1,0,8,8399,0.0475,0,0.033329,71,0
0,0,0,0,4,?,716,0,1,51,1
0,0,2,0,14,4092,0.538725,0,0.394884,59,0
0,0,1,0,12,7916,0.077176,0,0.014157,55,0
0,1,0,0,13,2500,0.272291,0,0.586686,28,1
2,0,0,0,5,4500,0.145968,0,0.197511,48,0
0,0,0,0,9,?,951,0,0.747992,38,0
0,0,1,0,10,3400,0.178771,0,0.208259,63,0
0,0,2,0,7,5333,0.357893,1,0.111499,50,0
?,0,0,0,7,?,241,0,0.001535,46,0
0,0,1,0,9,4767,0.486997,1,0.285999,72,0
1,0,1,0,5,2542,0.471097,0,0.334506,36,0
1,0,0,0,8,5250,0.00857,0,0.043981,82,0
4,4,2,8,9,5000,0.681664,2,1.020369,53,1
0,0,0,2,0,?,0,0,1,36,1
0,0,0,0,9,2750,0.50418,0,0.85992,29,1
0,0,3,0,21,13583,0.187206,0,0.056182,56,0
0,0,0,0,3,1500,0.051299,0,0.968688,44,1
4,0,1,0,10,10500,0.34911,0,0.718053,42,0
0,0,2,0,7,3658,0.613009,0,0.107445,66,0
0,2,0,0,9,?,541,1,0.416317,28,1
3,0,0,0,5,3000,0.140953,0,0,57,0
0,0,0,2,1,?,579,0,1,45,1
0,0,0,0,17,10500,0.027331,0,0,71,0
3,0,2,0,6,11916,0.460351,0,0.117516,60,0
0,0,0,0,7,3500,0.093116,0,0.038297,58,0
0,0,1,0,6,3699,0.235135,0,1.007713,43,1
0,0,0,0,9,?,1,0,0.001215,90,0
0,0,0,0,15,?,1735,0,0.43035,45,0
0,0,0,0,7,?,537,0,0.070991,25,0
0,0,1,0,8,?,3258,0,0.066896,48,0
2,0,2,0,16,8500,0.216563,0,0.037132,53,0
2,0,1,0,11,8000,0.645544,0,0.957005,34,1
0,0,0,0,6,?,331,1,0.012896,32,0
0,0,0,0,7,4000,0.331167,0,0.492013,30,0
0,0,4,0,20,?,2478,0,0.012902,53,0
0,0,0,0,9,7342,0.009669,0,0.156987,88,0
0,2,0,0,4,3316,0.025927,0,0.281344,33,1
0,0,1,0,10,4725,0.449006,0,0.092491,70,0
3,0,1,1,9,4100,0.356742,0,0.437461,45,1
3,0,2,0,12,6360,0.620028,0,0.615424,54,0
0,0,1,0,20,4700,0.183153,0,0.002875,71,0
0,2,0,0,9,?,1186,2,0.183025,32,1
2,0,2,0,5,4200,0.442276,0,0.326863,33,0
3,0,4,0,5,5000,1.134573,0,0.042997,37,0
0,0,2,0,9,5416,0.348348,0,0.161018,47,0
1,0,2,0,23,4025,0.492797,0,0.00663,49,0
1,0,0,0,8,1900,0.210416,0,0,41,0
2,0,0,0,10,7200,0.121928,0,0.180369,44,0
0,0,0,0,3,1200,0.35637,0,1,30,1
3,0,0,0,3,?,0,0,0,49,0
0,0,0,0,3,450,0.044346,0,0.818363,25,1
0,0,0,0,17,?,60,0,0.009799,68,0
4,0,1,0,5,9962,0.240992,0,0.110842,41,0
0,0,1,0,16,?,2462,0,0.611574,62,0
0,0,0,2,0,?,15,0,1,75,1
0,0,0,0,4,2348,0.007663,0,0.024761,66,0
0,0,0,0,4,7083,0.061971,0,0.001695,43,0
0,0,2,0,11,7882,0.361411,0,0.543091,58,0
2,0,1,0,16,10733,0.432737,0,0.508301,35,0
0,0,2,0,13,5075,0.451734,0,0.051543,34,0
3,0,0,0,6,12758,0.167019,0,0.196646,56,0
?,0,0,0,1,?,0,0,1,26,1
0,0,0,0,0,4083,0.018609,0,1,34,1
1,0,0,3,6,1700,0.771899,3,1.080852,35,1
0,0,1,0,8,?,1389,0,0.027491,65,0
?,0,0,0,4,?,66,0,0.05469,55,0
0,0,0,0,9,?,34,0,0.03151,65,0
0,0,1,0,19,9000,0.216198,0,0.089129,85,0
0,0,0,0,5,3333,0.234853,0,0.266233,36,0
1,2,1,0,11,5650,0.382233,0,0.152994,35,1
3,0,4,0,17,13266,0.431522,1,0.305977,63,0
0,0,0,0,4,6070,0.168177,0,0.28743,57,0
?,1,1,1,3,?,1477,1,1,48,1
0,0,0,0,6,7939,0.04937,0,0.011195,63,0
1,0,1,0,4,12200,0.346529,0,0.123442,40,0
1,0,0,0,9,5500,0.002,0,0.00142,75,0
0,0,2,0,12,6151,0.581274,1,0.448861,49,1
0,0,0,0,13,3750,0.259131,1,0.212622,47,0
0,0,0,0,7,3500,0.220794,0,0.033693,82,0
1,0,0,0,9,5956,0.211012,0,0.091643,70,0
0,0,0,0,3,2041,0.003918,0,0.008944,80,0
1,0,0,0,13,5000,0.143371,0,0.009878,43,0
1,0,0,0,6,?,223,0,0.241254,62,0
1,0,1,0,4,6935,0.084775,1,1.136439,47,1
3,0,1,0,5,8000,0.312961,0,0.045328,49,0
0,0,2,0,13,10600,0.166399,0,0.003957,74,0
2,0,4,0,10,14500,0.384387,0,0.225011,38,0
0,0,1,0,5,?,1349,0,0.139241,47,0
3,0,2,0,6,11500,0.37049,0,0.059199,43,0
1,0,1,0,4,8200,0.19205,0,0.056962,64,0
2,2,3,1,5,1200,2.646128,1,1.033797,60,1
0,0,1,2,1,?,914,1,1,42,1
0,0,0,0,8,5359,0.018284,4,0.812075,56,1
0,0,1,0,15,9166,0.480419,0,0.052145,54,0
1,0,0,0,6,5000,0.026395,0,0.082118,68,0
0,0,2,0,19,?,2176,0,0.105513,59,0
0,0,1,0,15,11000,0.489501,0,0.278308,67,0
0,0,1,0,8,6681,0.190661,0,0.145817,35,0
0,0,0,0,8,9000,0.00911,0,0.059826,66,0
4,0,1,0,9,2100,0.997144,0,0.052256,52,0
0,0,1,0,8,5625,0.510843,0,0.52797,46,0
1,0,2,0,5,13563,0.139856,0,0.073751,52,0
1,0,0,0,7,3600,0.121633,1,0.43736,50,1
0,0,1,0,10,3850,0.367697,0,0.072533,57,0
2,0,2,0,15,3500,0.946301,0,0.002467,55,0
1,0,1,0,7,3500,0.484433,1,0.379952,52,1
0,0,1,0,5,2000,1.604698,0,0.041665,46,0
0,0,2,0,5,10353,0.253622,0,0.343657,64,0
0,0,2,0,24,?,6902,0,0.082813,56,0
0,0,1,0,5,8830,0.417733,0,0.882704,60,0
?,0,1,0,7,?,1634,0,0.046474,73,0
2,0,0,0,4,2400,0.023324,1,0.752056,38,1
0,0,1,0,8,6671,0.290018,0,0.409059,63,0
0,0,4,0,13,?,4258,0,0.045435,49,0
2,0,0,0,3,11250,0.05164,0,0.004047,47,0
0,0,0,0,12,8650,0.001387,0,0.003846,61,0
2,0,0,0,7,8046,0.138312,0,0.928791,45,0
1,0,1,0,4,5583,0.66601,1,0.695332,59,1
1,0,1,0,9,7183,0.177617,0,0.583917,75,0
3,0,2,0,14,9000,0.248417,0,0.117926,52,0
0,0,1,0,7,8310,0.614006,0,0.043732,50,0
0,0,0,0,1,4200,0.096406,0,1,68,0
2,0,4,0,13,11083,0.613948,0,0.035683,46,0
0,0,0,1,7,4253,0.104137,1,1.041636,60,1
0,0,1,0,5,4166,0.13103,0,0.043228,66,0
0,0,0,1,6,3658,0.148401,0,0.296601,37,1
1,0,3,0,16,8000,0.875516,0,0.043455,40,0
0,0,0,0,5,?,19,0,0.011288,88,0
0,1,0,0,14,1000,0.919081,6,0.916062,32,1
1,2,0,0,6,3600,0.270758,1,0.69031,25,1
1,0,1,0,7,7200,0.419803,1,0.971749,42,1
1,0,4,0,14,13000,0.525806,0,0.502084,52,1
0,0,0,0,8,?,43,0,0.055347,69,0
?,0,1,0,8,?,602,0,0.024719,60,0
0,0,0,0,12,2377,0.068124,0,0.081404,68,0
0,0,2,0,17,7600,0.619787,0,0.110966,60,0
0,0,0,0,8,1000,0.231768,0,0.97006,25,1
0,0,0,0,6,5500,0.091983,1,0.656096,31,1
0,0,0,0,12,2833,0.245942,3,0.264372,25,1
0,0,0,0,4,4533,0.012131,0,0.041122,51,0
0,1,0,0,8,6242,0.46436,0,0.810678,33,1
1,0,2,0,12,?,3350,1,0.425085,49,0
0,0,0,0,8,10260,0.004775,0,0.020767,75,0
0,0,0,0,9,7177,0.007105,3,0.014379,73,0
3,0,0,0,4,2766,0.203108,0,1.023988,36,1
0,0,0,0,11,4416,0.145574,0,0.220422,62,0
0,0,0,0,8,?,59,0,0.04679,83,0
2,0,1,0,7,10499,0.261238,0,0.071999,59,0
0,0,3,0,7,5833,1.43555,0,0.010599,44,0
1,0,0,0,4,5300,0.285984,1,0.613025,37,1
2,1,0,0,3,4600,0.034775,0,0.173175,40,1
0,0,0,0,7,1420,0.450387,0,0.098285,30,0
3,0,2,0,9,833,3.860911,0,0.486559,40,0
2,0,1,0,10,13000,0.142066,0,0,41,0
0,0,1,0,5,3834,0.416688,0,0.052589,29,0
3,1,1,2,8,?,1804,4,0.530174,48,1
0,0,0,0,4,4841,0.021272,0,0.998004,58,0
0,1,1,1,3,2700,0.632729,0,1,46,1
0,0,2,0,11,3000,0.936688,0,0.092778,55,0
1,0,1,0,16,4900,0.32524,0,0.210224,46,0
3,0,2,0,19,22916,0.294585,0,0.433531,59,0
0,0,2,0,17,3670,1.975211,0,0.711385,57,0
0,0,2,0,10,6895,0.445476,0,0.073024,38,0
0,0,1,0,8,9666,0.30299,0,0.165792,67,0
1,0,2,0,6,1500,1.07928,0,0.074557,38,0
0,0,2,0,13,4941,0.729664,0,0.846701,32,1
0,1,0,2,9,3135,0.056441,1,0.849271,62,1
1,1,1,1,5,4595,0.509574,2,0.774416,57,1
0,0,0,0,3,?,496,0,0.491001,44,0
0,0,2,0,20,?,3335,0,0.039459,64,0
0,0,1,0,9,9410,0.149081,0,0.040596,50,0
?,0,1,0,4,?,2150,1,0.072997,32,0
2,0,1,0,10,8334,0.228674,0,0.382785,42,0
0,0,0,0,5,5532,0.243629,0,0.287267,49,0
0,0,1,0,3,3375,0.275474,0,0.004282,32,0
3,0,0,0,0,0,500,1,1,42,1
0,0,0,0,13,1520,0.289941,1,0.062416,72,0
0,0,1,0,7,?,2169,0,0.079601,60,0
1,0,0,0,11,77170,0.00565,0,0.133776,74,0
0,0,0,0,2,4040,0.002475,0,0.009139,50,0
0,0,0,0,4,?,26,0,0.028216,80,0
?,0,0,0,5,?,24,0,0.03957,86,0
0,0,1,0,8,4666,0.156632,0,0,86,0
0,0,1,0,2,2250,0.13283,0,0.117849,50,0
0,0,1,0,3,?,2925,1,0.400673,42,1
0,0,1,0,8,10568,0.264074,0,0.533587,61,0
0,0,0,0,4,3930,0.206563,1,1.073881,28,1
0,0,0,0,6,?,22,0,0.143371,88,0
0,0,1,0,3,4117,0.281933,0,0.011154,46,0
0,0,1,0,12,2498,0.716687,0,0.083859,85,0
1,0,2,0,8,3461,0.920566,0,0.030463,44,0
3,0,1,0,3,6700,0.199075,0,0.322979,51,0
0,0,1,0,18,6815,0.349178,0,0.835621,53,0
0,0,0,0,7,4214,0.194781,0,1,61,0
1,0,0,0,3,5500,0.043083,0,1,46,1
0,0,1,0,4,?,827,0,1,59,0
0,0,2,0,16,4900,0.447052,2,0.52146,72,1
0,0,1,0,12,3750,0.139963,0,0.662748,50,0
2,0,4,0,9,6000,1.095651,0,0.971378,49,1
1,0,1,0,5,3479,0.381609,1,0,57,0
2,1,1,0,10,5000,0.394921,2,0.042164,36,1
0,0,2,0,22,11250,0.338637,0,0.244009,65,0
0,0,1,0,7,4933,0.251317,0,0,66,0
3,0,2,0,5,600,5.74376,0,0.938832,38,1
1,0,1,2,5,5200,0.451452,0,0.1265,36,1
1,0,0,0,5,?,1102,1,0.330654,49,1
0,0,1,0,6,?,1213,0,0,86,0
2,0,4,0,29,12783,0.679521,0,0.3034,50,0
0,0,3,0,12,10300,0.385497,0,0.017227,62,0
0,0,0,0,4,1223,0.015523,0,0.012778,83,0
0,0,1,0,13,?,1548,0,0.019078,65,0
1,0,1,0,9,?,4070,0,0.056425,60,0
0,0,0,0,9,3000,0.246584,1,0.78886,32,1
0,0,0,0,1,1300,0.206764,0,1,60,1
0,0,1,0,15,6416,0.300608,0,0.066207,38,0
0,0,2,0,8,?,3372,0,0.064842,39,0
3,0,3,0,20,6100,0.62416,0,0.69898,45,1
2,2,0,0,1,2124,0.272471,1,1,50,1
2,0,1,0,12,8125,0.362294,1,0.226342,50,0
?,0,1,0,8,?,1776,0,0.454746,65,0
0,0,1,0,5,?,831,0,0.026806,63,0
0,0,2,0,21,37000,0.228967,0,0.051525,65,0
2,1,1,0,4,11000,0.153895,0,0,51,0
0,0,0,0,6,4767,0.218331,1,0.025114,47,0
2,0,2,0,7,10083,0.396767,1,1,51,1
2,0,2,0,5,8033,0.27645,0,0.007238,46,0
0,0,2,0,10,5300,0.334842,0,0.016439,63,0
0,0,0,0,7,?,2311,4,0.660258,59,1
0,0,0,0,9,3839,0.136458,1,0,64,0
?,0,1,0,9,?,3435,0,0.254253,70,0
1,0,2,0,9,5899,0.666949,0,0.970913,53,1
1,0,2,0,8,6583,0.36771,1,1.015057,66,1
3,0,2,1,5,10232,0.212645,0,0.209186,41,1
1,0,0,0,0,3000,0.004332,0,1,48,1
0,0,1,0,3,?,1180,0,0.310738,55,0
0,0,0,0,8,1900,0.008943,0,0.009302,45,0
2,0,1,0,7,6236,0.230079,0,0.549325,39,0
0,0,1,0,15,?,2570,0,0.012775,65,0
0,0,3,0,7,?,7302,0,0.256269,56,0
3,0,1,0,14,2610,1.283799,0,0.068889,39,0
0,0,2,0,9,7416,0.480653,0,0.24979,55,0
2,0,2,0,11,7400,0.6768,0,0.544376,55,0
0,0,0,0,2,5200,0,0,1,58,1
1,0,0,0,10,4250,0.002823,0,0.004195,56,0
0,1,0,1,5,7083,0.254517,2,0.562773,53,1
0,0,1,0,13,7500,0.342754,1,0.552469,68,0
0,0,0,0,13,505,0.162055,0,0.025882,78,0
0,0,1,0,22,12000,0.420382,0,0.409565,51,0
0,0,0,0,6,3840,0.190315,0,0.76494,44,0
?,0,1,0,14,?,2433,1,0.005614,37,0
4,0,2,0,20,12500,0.270538,0,0.113338,57,0
0,0,1,0,11,5000,0.84943,0,0.487008,49,0
0,0,0,0,1,2000,0.013493,1,1.40519,22,1
3,0,1,0,6,2712,0.672687,1,0,44,1
1,0,0,0,2,5369,0.090317,0,0.119785,30,0
1,0,0,0,4,0,12778,0,0.002335,65,0
1,0,2,0,5,10583,0.39059,0,0.455077,49,0
0,0,0,0,0,16000,0,0,1,64,1
0,0,0,0,10,7000,0.127839,0,0.204036,31,0
0,0,0,0,1,?,284,2,1,38,1
0,0,2,0,5,8334,0.152609,0,0.405706,57,0
2,0,1,0,5,8150,0.158508,0,0.038919,32,0
0,0,1,0,8,?,175,0,0,74,0
0,0,2,0,9,5106,0.203642,0,0.001617,69,0
1,0,0,0,1,3175,0.178841,0,1,54,1
0,0,0,0,5,6166,0.084644,0,0.129924,29,0
0,0,2,0,10,8199,0.258171,0,0.004714,78,0
0,0,1,1,6,14499,0.297172,2,1.008181,60,1
0,0,3,0,12,4500,0.542768,0,0.297346,70,0
1,0,1,0,19,6805,0.190567,0,0.0034,41,0
0,0,0,0,3,?,193,0,0.001391,75,0
0,0,1,0,10,5833,0.281282,0,0.110498,51,0
0,0,2,0,7,6167,0.368353,0,0.168308,33,0
0,0,0,0,5,5300,0.209772,2,0.784574,58,1
1,0,2,0,8,3800,0.450671,1,0.889852,38,1
0,0,0,0,4,2500,0.005598,0,1,47,0
1,0,2,0,16,2678,0.939903,1,0.9486,57,1
0,0,2,0,11,2132,0.646507,0,0.021378,75,0
0,0,3,0,7,7259,0.527686,0,0.443871,53,0
0,0,0,0,6,4550,0.326961,0,0.102011,45,0
2,0,1,0,12,3000,0.808064,1,0.241457,37,1
1,98,0,98,0,1879,0,98,1,46,1
3,0,1,0,7,5646,0.191606,1,0.066886,39,0
1,0,1,0,9,4123,0.31838,0,0,64,0
0,0,1,0,8,2083,0.492802,0,0.022219,64,0
0,0,0,0,6,3916,0.011744,0,0.02102,66,0
2,0,2,0,10,8000,0.244844,1,0.108044,49,0
1,0,1,0,21,9000,0.520831,0,0.421288,55,0
2,0,2,0,11,6833,0.628914,1,0.008012,50,0
0,0,2,0,9,5890,0.330844,0,0.306428,55,0
0,0,0,0,11,3400,0.028521,0,0.071176,73,0
0,0,2,1,13,8662,0.308323,1,0.03295,56,0
3,0,2,0,7,8400,0.399952,0,0.230379,35,0
0,0,0,7,1,5216,0,0,1,44,1
2,1,2,0,14,6250,0.744041,0,0.811994,53,1
0,0,1,0,10,4166,0.429806,0,0.209794,62,0
2,0,0,0,4,1761,0.098184,0,0.179051,52,0
1,0,0,0,6,57891,0.009587,0,0.266738,38,0
0,0,1,0,7,2000,0.392804,0,0.36385,30,0
3,0,2,0,6,?,2269,0,0,41,0
0,0,0,0,16,5000,0.333133,0,0.174371,71,0
4,0,1,0,4,2500,0.740104,3,0.311569,40,1
0,1,0,0,4,8333,0.020518,0,0.012554,61,0
0,0,2,0,13,5500,0.69042,0,0.569308,44,0
0,0,0,0,3,0,98,0,0.081359,72,0
0,0,2,0,10,4000,0.507123,0,0.289543,61,0
?,0,1,0,6,?,3067,0,0,58,0
0,0,1,0,15,6916,0.225387,0,0.220914,51,0
0,0,2,0,6,10100,0.270468,0,0.247877,54,0
3,0,2,0,9,4734,0.461668,0,0.112855,35,0
1,1,1,1,9,10830,0.367279,0,0.535324,46,1
1,0,4,0,11,8400,0.864897,0,0.228396,49,0
0,0,1,0,7,?,1529,0,0.292352,63,0
0,0,0,0,8,3194,0.376213,0,0.180335,70,0
2,0,1,0,8,5850,0.389506,0,0.134553,39,0
0,0,1,0,4,2516,0.663886,0,1,33,1
2,0,1,0,3,4100,0.356498,1,0,57,0
2,0,0,0,3,4416,0.073579,0,0,29,0
0,0,2,0,11,?,562,0,0.018692,76,0
0,0,0,0,6,8119,0.161946,0,0.938299,61,0
0,0,0,0,9,?,21,1,0.021499,78,0
0,3,1,2,10,3384,0.458493,2,0.910836,42,1
1,0,0,0,5,?,196,0,0.344298,47,0
0,0,1,0,7,3995,0.316817,0,0.02813,59,0
0,0,0,0,17,?,43,0,0.021403,73,0
0,0,0,0,4,2660,0.291995,0,0.411435,26,0
0,0,1,0,7,8460,0.34074,0,0.021666,47,0
1,0,1,0,8,7800,0.324958,0,0.057393,56,0
0,0,0,0,4,6667,0.00225,0,0.049095,80,0
?,0,3,1,7,?,3483,1,1,40,1
1,0,1,0,9,8166,0.260806,0,0.064062,55,0
0,1,0,0,9,3294,0.2,3,0.647634,28,1
0,0,1,0,6,8834,0.268704,0,0,42,0
0,0,1,0,7,?,1462,0,0.40833,47,0
0,0,0,0,3,?,126,0,0.075898,62,0
0,0,0,0,8,3335,0.053657,0,0.119978,73,0
0,0,2,0,9,?,1569,0,0.072148,43,0
4,0,1,0,6,9880,0.212833,0,0.742803,55,0
1,1,0,3,5,9850,0.185565,1,1.031549,56,1
0,0,2,0,13,4627,0.708946,0,0.197977,59,0
?,0,0,0,7,?,40,0,0.020844,77,0
1,0,1,0,10,6500,0.385325,0,0.059765,46,0
0,0,2,0,18,?,2095,0,0.047343,59,0
1,2,2,1,13,5000,1.232553,5,0.97152,39,1
1,0,2,0,9,5000,0.390722,0,0.500254,67,0
3,0,3,0,5,7454,0.474447,0,0.000278,43,0
2,0,0,0,3,984,0.942132,0,1,37,1
0,0,0,0,7,237,1.647059,0,0.451687,82,0
1,0,0,0,8,9150,0.165119,0,0.324133,53,0
0,0,3,0,6,18000,0.218321,0,0.014006,46,0
0,0,0,0,7,3750,0.004799,0,0.01216,79,0
2,0,0,0,9,3000,0.283905,1,0.494396,42,1
0,0,0,0,3,3000,0.264578,0,0.844184,28,1
1,1,1,0,9,8833,0.384763,1,0.834056,39,1
0,0,0,0,5,?,121,0,0.130587,75,0
1,0,1,0,12,3858,0.530967,0,0.016981,46,0
0,0,0,0,1,?,489,0,1,50,1
1,0,0,1,1,6815,0.079959,0,1,39,1
2,0,2,0,13,7000,0.252821,0,0.057683,43,0
0,1,1,0,16,8621,0.294131,2,0.076132,48,1
0,0,0,0,25,11050,0.440322,0,0.376335,58,0
0,0,1,0,8,?,1746,0,0.003857,46,0
0,0,1,0,8,?,3323,0,0.76201,47,0
0,0,0,0,3,2667,0.006747,0,0.020084,73,0
0,0,1,0,10,?,2052,0,0.04275,58,0
2,0,4,0,10,8583,0.401794,0,0.012633,39,0
1,0,2,0,9,5441,0.41143,1,0.587457,43,1
1,0,0,0,7,2300,0.1495,0,0.013256,40,0
0,0,0,0,17,?,36,7,0.01224,74,0
0,0,0,1,6,?,47,0,0.796287,47,1
0,0,1,0,22,3772,0.438643,0,0.109691,62,0
0,0,2,0,8,10000,0.389061,0,0.093444,59,0
2,0,2,0,8,8098,0.342388,0,0.264892,41,0
0,0,2,0,7,5741,0.42581,0,0.36893,65,0
0,1,1,1,4,8925,0.279521,1,1.019492,36,1
1,1,1,0,4,5000,0.670866,2,0.903278,42,1
0,0,2,0,6,7250,0.449179,0,0,37,0
0,0,0,0,2,3100,0.07159,0,1,29,1
0,0,3,0,7,14000,0.240269,0,0,61,0
0,0,0,0,14,3000,0.375541,0,0.023758,54,0
0,0,2,1,8,2940,0.525672,0,0.256417,37,1
1,0,2,0,9,12052,0.555961,1,0.558626,61,0
0,0,1,0,8,?,1199,0,0.041174,61,0
0,0,0,0,1,?,0,0,0,81,0
5,0,1,0,8,0,3041,2,1,43,1
1,0,2,0,16,8500,0.346665,0,0.004289,41,0
2,0,1,0,8,6879,0.260901,0,0.327602,32,0
0,0,0,0,6,18000,0.003166,0,0.047224,55,0
0,0,1,0,8,2400,0.314452,0,0.055843,70,0
2,1,1,0,13,6763,0.228859,3,0.016816,48,1
0,0,1,0,11,8001,0.303049,1,0.633574,68,0
?,0,0,0,3,?,95,0,0.033948,77,0
2,0,1,0,7,6000,0.192635,0,0.016173,65,0
1,0,3,0,15,6500,0.627288,0,0.078226,54,0
1,0,3,0,14,8865,0.679788,0,0.457903,36,0
0,0,0,1,6,2333,0.395887,1,0.904422,24,1
0,0,0,0,3,4200,0.061652,0,0.010655,27,0
0,0,1,0,11,?,3601,0,0.461611,63,0
0,2,0,0,4,2200,0.133121,0,0.305656,32,1
3,0,2,0,15,3600,1.179395,0,0.128677,39,0
0,0,2,0,7,5000,0.39792,0,0.093078,30,0
0,0,1,0,3,?,2372,0,0.198556,67,0
2,0,1,0,7,8109,0.561776,0,0.829867,44,0
0,2,0,0,5,1500,0.353098,1,0.441222,41,1
0,0,1,0,18,5750,0.383238,1,0.274164,49,0
2,0,1,0,5,6000,0.438927,3,0.484537,38,1
0,0,0,0,1,1800,0.108273,0,0,41,0
